APMC,Commodity,combination_label,date,modal_price,quarter,deseasonalise_price,Difference between Raw and deseasonalized prices
Shirur,maize,Shirur:maize,9/1/2016,1700,3,1555.027288,-144.9727123
Shirur,maize,Shirur:maize,10/1/2016,1354,4,1318.119097,-35.88090326
Shirur,maize,Shirur:maize,11/1/2016,1280,4,1301.855407,21.8554066
Shirur,gram,Shirur:gram,9/1/2014,2301,3,2084.723958,-216.2760417
Shirur,gram,Shirur:gram,10/1/2014,2325,4,2221.723958,-103.2760417
Shirur,gram,Shirur:gram,11/1/2014,2321,4,2350.682292,29.68229167
Shirur,gram,Shirur:gram,12/1/2014,2417,4,2786.973958,369.9739583
Shirur,gram,Shirur:gram,1/1/2015,2671,1,3451.640625,780.640625
Shirur,gram,Shirur:gram,2/1/2015,3012,1,3317.390625,305.390625
Shirur,gram,Shirur:gram,3/1/2015,3152,1,3262.078125,110.078125
Shirur,gram,Shirur:gram,4/1/2015,3284,2,3160.536458,-123.4635417
Shirur,gram,Shirur:gram,5/1/2015,3899,2,3483.411458,-415.5885417
Shirur,gram,Shirur:gram,6/1/2015,3774,2,3365.390625,-408.609375
Shirur,gram,Shirur:gram,7/1/2015,3489,3,3446.807292,-42.19270833
Shirur,gram,Shirur:gram,8/1/2015,3810,3,3523.640625,-286.359375
Shirur,gram,Shirur:gram,9/1/2015,3829,3,3612.723958,-216.2760417
Shirur,gram,Shirur:gram,10/1/2015,3826,4,3722.723958,-103.2760417
Shirur,gram,Shirur:gram,11/1/2015,3814,4,3843.682292,29.68229167
Shirur,gram,Shirur:gram,12/1/2015,3617,4,3986.973958,369.9739583
Shirur,gram,Shirur:gram,1/1/2016,3425,1,4205.640625,780.640625
Shirur,gram,Shirur:gram,2/1/2016,4102,1,4407.390625,305.390625
Shirur,gram,Shirur:gram,3/1/2016,4200,1,4310.078125,110.078125
Shirur,gram,Shirur:gram,4/1/2016,4876,2,4752.536458,-123.4635417
Shirur,gram,Shirur:gram,5/1/2016,5210,2,4794.411458,-415.5885417
Shirur,gram,Shirur:gram,6/1/2016,5902,2,5493.390625,-408.609375
Shirur,gram,Shirur:gram,7/1/2016,6609,3,6566.807292,-42.19270833
Shirur,gram,Shirur:gram,8/1/2016,5532,3,5245.640625,-286.359375
Shirur,gram,Shirur:gram,9/1/2016,6008,3,5791.723958,-216.2760417
Shirur,gram,Shirur:gram,10/1/2016,6800,4,6696.723958,-103.2760417
Shirur,gram,Shirur:gram,11/1/2016,6600,4,6629.682292,29.68229167
Shirur,indian bean,Shirur:indian bean,9/1/2014,3100,3,2674.294039,-425.7059614
Shirur,indian bean,Shirur:indian bean,10/1/2014,4133,4,3324.538108,-808.4618924
Shirur,indian bean,Shirur:indian bean,11/1/2014,3500,4,3256.860661,-243.1393389
Shirur,indian bean,Shirur:indian bean,12/1/2014,2450,4,3417.028341,967.0283411
Shirur,indian bean,Shirur:indian bean,1/1/2015,3500,1,3032.384531,-467.6154685
Shirur,indian bean,Shirur:indian bean,2/1/2015,2267,1,2914.941366,647.9413663
Shirur,indian bean,Shirur:indian bean,3/1/2015,3400,1,3309.294208,-90.70579192
Shirur,indian bean,Shirur:indian bean,4/1/2015,2300,2,2406.908238,106.9082382
Shirur,indian bean,Shirur:indian bean,5/1/2015,2450,2,2745.779423,295.779423
Shirur,indian bean,Shirur:indian bean,6/1/2015,3242,2,3160.577488,-81.42251213
Shirur,indian bean,Shirur:indian bean,7/1/2015,3400,3,3192.029776,-207.9702244
Shirur,indian bean,Shirur:indian bean,8/1/2015,2943,3,3241.640517,298.6405174
Shirur,indian bean,Shirur:indian bean,9/1/2015,3786,3,3266.089429,-519.9105709
Shirur,indian bean,Shirur:indian bean,10/1/2015,4162,4,3347.865377,-814.1346229
Shirur,indian bean,Shirur:indian bean,11/1/2015,3733,4,3473.674528,-259.325472
Shirur,indian bean,Shirur:indian bean,12/1/2015,2550,4,3556.498886,1006.498886
Shirur,indian bean,Shirur:indian bean,1/1/2016,4150,1,3595.541659,-554.4583412
Shirur,indian bean,Shirur:indian bean,2/1/2016,2800,1,3600.28047,800.2804701
Shirur,indian bean,Shirur:indian bean,3/1/2016,3450,1,3357.960299,-92.03970063
Shirur,indian bean,Shirur:indian bean,4/1/2016,4200,2,4395.223739,195.2237393
Shirur,indian bean,Shirur:indian bean,5/1/2016,3550,2,3978.578348,428.5783477
Shirur,indian bean,Shirur:indian bean,6/1/2016,4117,2,4013.601949,-103.3980513
Shirur,indian bean,Shirur:indian bean,7/1/2016,3456,3,3244.604384,-211.3956163
Shirur,indian bean,Shirur:indian bean,8/1/2016,3000,3,3304.424585,304.4245845
Shirur,indian bean,Shirur:indian bean,9/1/2016,3570,3,3079.751522,-490.2484781
Shirur,indian bean,Shirur:indian bean,10/1/2016,3729,4,2999.565111,-729.4348892
Shirur,indian bean,Shirur:indian bean,11/1/2016,3275,4,3047.491047,-227.5089528
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),9/1/2014,3017,3,2853.875,-163.125
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),10/1/2014,2800,4,2654.875,-145.125
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),11/1/2014,2775,4,2385.791667,-389.2083333
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),12/1/2014,3067,4,2627.833333,-439.1666667
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),1/1/2015,2925,1,3147.541667,222.5416667
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),2/1/2015,3250,1,3611.75,361.75
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),3/1/2015,2860,1,3091.75,231.75
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),4/1/2015,2800,2,2989.645833,189.6458333
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),5/1/2015,3200,2,3116.854167,-83.14583333
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),6/1/2015,2807,2,3304.916667,497.9166667
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),7/1/2015,3313,3,3371.958333,58.95833333
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),8/1/2015,3745,3,3402.208333,-342.7916667
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),9/1/2015,3600,3,3436.875,-163.125
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),10/1/2015,3650,4,3504.875,-145.125
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),11/1/2015,3967,4,3577.791667,-389.2083333
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),12/1/2015,4100,4,3660.833333,-439.1666667
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),1/1/2016,3501,1,3723.541667,222.5416667
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),2/1/2016,3400,1,3761.75,361.75
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),3/1/2016,3542,1,3773.75,231.75
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),4/1/2016,3750,2,3939.645833,189.6458333
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),5/1/2016,4000,2,3916.854167,-83.14583333
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),6/1/2016,4000,2,4497.916667,497.9166667
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),7/1/2016,3625,3,3683.958333,58.95833333
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),8/1/2016,4350,3,4007.208333,-342.7916667
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),9/1/2016,3867,3,3703.875,-163.125
Shirur,ground nut pods (dry),Shirur:ground nut pods (dry),11/1/2016,4600,4,3335.875,-1264.125
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),9/1/2014,1603,3,1444.650542,-158.3494582
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),10/1/2014,1600,4,2074.489949,474.4899487
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),11/1/2014,1600,4,1515.56918,-84.43082008
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),12/1/2014,1600,4,1492.027545,-107.9724548
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),1/1/2015,1600,1,1500.046684,-99.95331587
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),2/1/2015,1600,1,1536.959934,-63.0400657
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),3/1/2015,1600,1,1734.23737,134.2373698
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),4/1/2015,1600,2,1784.291427,184.2914271
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),5/1/2015,2276,2,2290.956495,14.95649459
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),6/1/2015,3281,2,2393.834533,-887.1654666
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),7/1/2015,2223,3,2571.686399,348.6863989
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),8/1/2015,2303,3,2756.133199,453.1331992
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),9/1/2015,3272,3,2948.781393,-323.2186071
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),10/1/2015,2429,4,3149.335053,720.3350534
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),11/1/2015,3500,4,3315.307581,-184.6924189
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),12/1/2015,3657,4,3410.215458,-246.7845421
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),1/1/2016,3750,1,3515.734416,-234.2655841
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),2/1/2016,3813,1,3662.767643,-150.2323566
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),3/1/2016,3944,1,4274.895116,330.8951165
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),4/1/2016,4000,2,4460.728568,460.7285679
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),5/1/2016,3802,2,3826.984443,24.98444307
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),6/1/2016,4000,2,2918.420644,-1081.579356
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),7/1/2016,4000,3,4627.415922,627.4159224
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),8/1/2016,4004,3,4791.818207,787.8182065
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),9/1/2016,4000,3,3604.867229,-395.1327715
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),10/1/2016,4000,4,5186.224872,1186.224872
Alibag,rice(paddy-hus),Alibag:rice(paddy-hus),11/1/2016,3782,4,3582.426649,-199.573351
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,9/1/2014,1401,3,1405.902111,4.902110515
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,10/1/2014,1400,4,1405.565309,5.565309151
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,11/1/2014,1400,4,1381.602207,-18.39779259
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,12/1/2014,1400,4,1399.153553,-0.846447102
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,1/1/2015,1400,1,1397.9964,-2.003600455
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,2/1/2015,1400,1,1398.658369,-1.341631163
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,3/1/2015,1400,1,1399.630622,-0.369377844
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,4/1/2015,1400,2,1402.239936,2.239936051
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,5/1/2015,1400,2,1400.792559,0.792559465
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,6/1/2015,1400,2,1402.481833,2.481832545
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,7/1/2015,1400,3,1403.231867,3.231867395
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,8/1/2015,1400,3,1404.065239,4.065239451
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,9/1/2015,1400,3,1404.898612,4.898611507
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,10/1/2015,1400,4,1405.565309,5.565309151
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,11/1/2015,1425,4,1406.273675,-18.7263246
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,12/1/2015,1408,4,1407.148716,-0.851283943
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,1/1/2016,1410,1,1407.982088,-2.017911887
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,2/1/2016,1410,1,1408.648786,-1.351214243
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,3/1/2016,1410,1,1409.627984,-0.372016257
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,5/1/2016,1411,2,1408.249536,-2.750464223
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,6/1/2016,1410,2,1411.798787,1.798786718
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,7/1/2016,1410,3,1412.49956,2.49955992
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,10/1/2016,1425,4,1413.254952,-11.74504784
Karjat (Raigad),paddy-unhusked,Karjat (Raigad):paddy-unhusked,11/1/2016,1425,4,1410.082662,-14.91733809
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),9/1/2014,3000,3,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),10/1/2014,3000,4,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),11/1/2014,3000,4,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),12/1/2014,3000,4,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),1/1/2015,3000,1,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),2/1/2015,3000,1,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),3/1/2015,3000,1,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),4/1/2015,3000,2,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),5/1/2015,3000,2,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),6/1/2015,3000,2,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),7/1/2015,3000,3,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),8/1/2015,3000,3,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),9/1/2015,3000,3,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),10/1/2015,3000,4,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),11/1/2015,3000,4,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),12/1/2015,3000,4,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),1/1/2016,3000,1,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),2/1/2016,3000,1,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),3/1/2016,3000,1,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),4/1/2016,3000,2,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),5/1/2016,3000,2,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),6/1/2016,3000,2,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),7/1/2016,3000,3,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),8/1/2016,3000,3,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),9/1/2016,3000,3,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),10/1/2016,3000,4,3000,0
Karjat (Raigad),rice(paddy-hus),Karjat (Raigad):rice(paddy-hus),11/1/2016,3000,4,3000,0
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,9/1/2014,2022,3,2049.21196,27.21195963
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,10/1/2014,2478,4,2646.168314,168.1683143
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,11/1/2014,2492,4,2544.607391,52.60739094
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,12/1/2014,2392,4,2370.844161,-21.15583915
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,1/1/2015,2408,1,2496.870516,88.87051607
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,2/1/2015,2543,1,2610.024007,67.02400684
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,3/1/2015,2575,1,2475.716677,-99.28332267
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,4/1/2015,2500,2,2432.596227,-67.40377258
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,5/1/2015,2600,2,2378.811175,-221.1888253
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,6/1/2015,2500,2,2240.385072,-259.6149284
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,7/1/2015,1940,3,2195.772627,255.7726269
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,8/1/2015,2118,3,2140.120353,22.12035278
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,9/1/2015,2050,3,2077.588782,27.58878202
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,10/1/2015,1888,4,2016.128239,128.1282395
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,11/1/2015,1917,4,1957.468848,40.46884768
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,12/1/2015,1917,4,1900.045258,-16.95474233
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,1/1/2016,1800,1,1866.431449,66.43144889
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,2/1/2016,1800,1,1847.441295,47.44129466
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,3/1/2016,1800,1,1730.598066,-69.4019343
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,4/1/2016,1783,2,1734.927629,-48.0723706
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,5/1/2016,1893,2,1731.957521,-161.0424793
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,6/1/2016,1813,2,1624.727254,-188.2727461
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,7/1/2016,1811,3,2049.765066,238.7650656
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,8/1/2016,1786,3,1804.652951,18.65295093
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,9/1/2016,1820,3,1844.493455,24.49345526
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,10/1/2016,1855,4,1980.88871,125.8887099
Mangaon(Bhadav),nachani,Mangaon(Bhadav):nachani,11/1/2016,1800,4,1837.998918,37.99891801
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,9/1/2014,3258.75,3,3458.682888,199.9328878
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,10/1/2014,2357,4,2337.680174,-19.31982613
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,11/1/2014,2410,4,2594.104286,184.1042857
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,12/1/2014,2233,4,2400.776254,167.7762539
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,1/1/2015,2317,1,2373.605709,56.60570879
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,2/1/2015,2567,1,2594.618379,27.61837881
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,3/1/2015,2586,1,2469.823781,-116.1762185
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,4/1/2015,2475,2,2388.641021,-86.35897884
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,5/1/2015,2500,2,2332.702172,-167.2978282
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,6/1/2015,2500,2,2212.943232,-287.0567683
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,7/1/2015,2010,3,2171.722346,161.7223463
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,8/1/2015,2150,3,2118.79473,-31.20527049
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,9/1/2015,1936,3,2054.778695,118.7786945
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,10/1/2015,2010,4,1993.524459,-16.47554116
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,11/1/2015,1800,4,1937.505276,137.5052756
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,12/1/2015,1750,4,1881.486092,131.4860924
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,1/1/2016,1800,1,1843.975087,43.97508667
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,2/1/2016,1800,1,1819.366218,19.3662181
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,3/1/2016,1800,1,1719.134883,-80.86511729
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,4/1/2016,1775,2,1713.065783,-61.93421715
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,5/1/2016,1841,2,1717.801879,-123.1981207
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,6/1/2016,1800,2,1593.319127,-206.6808732
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,7/1/2016,1800,3,1944.825982,144.8259818
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,8/1/2016,1763,3,1737.411678,-25.5883218
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,9/1/2016,1800,3,1910.434737,110.4347366
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,10/1/2016,1808,4,1793.18021,-14.81979026
Mangaon(Bhadav),nagali,Mangaon(Bhadav):nagali,11/1/2016,1825,4,1964.415071,139.4150711
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),9/1/2014,2812,3,2861.902778,49.90277778
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),10/1/2014,2825,4,2795.569444,-29.43055556
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),11/1/2014,2760,4,2610.944444,-149.0555556
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),12/1/2014,3030.75,4,3000.611111,-30.13888889
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),1/1/2015,3030.75,1,2890.652778,-140.0972222
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),2/1/2015,2683,1,2709.319444,26.31944444
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),3/1/2015,2717,1,2661.465278,-55.53472222
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),4/1/2015,2579,2,2625.423611,46.42361111
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),5/1/2015,2500,2,2638.277778,138.2777778
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),6/1/2015,2682,2,2640.704861,-41.29513889
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),7/1/2015,2518,3,2614.850694,96.85069444
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),8/1/2015,2515,3,2602.777778,87.77777778
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),9/1/2015,2553,3,2602.902778,49.90277778
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),10/1/2015,2639,4,2609.569444,-29.43055556
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),11/1/2015,2767,4,2617.944444,-149.0555556
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),12/1/2015,2657,4,2626.861111,-30.13888889
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),1/1/2016,2784,1,2643.902778,-140.0972222
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),2/1/2016,2640,1,2666.319444,26.31944444
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),3/1/2016,2763,1,2707.465278,-55.53472222
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),4/1/2016,2693,2,2739.423611,46.42361111
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),5/1/2016,2587,2,2725.277778,138.2777778
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),6/1/2016,2809,2,2767.704861,-41.29513889
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),7/1/2016,2800,3,2896.850694,96.85069444
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),8/1/2016,2771,3,2858.777778,87.77777778
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),9/1/2016,2792,3,2841.902778,49.90277778
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),10/1/2016,2747,4,2717.569444,-29.43055556
Mangaon(Bhadav),rice(paddy-hus),Mangaon(Bhadav):rice(paddy-hus),11/1/2016,2807,4,2657.944444,-149.0555556
Pen,paddy-unhusked,Pen:paddy-unhusked,9/1/2014,1318,3,1350.056621,32.05662054
Pen,paddy-unhusked,Pen:paddy-unhusked,10/1/2014,1360,4,1383.016361,23.01636137
Pen,paddy-unhusked,Pen:paddy-unhusked,11/1/2014,1360,4,1351.772664,-8.227335674
Pen,paddy-unhusked,Pen:paddy-unhusked,12/1/2014,1360,4,1355.880294,-4.119705807
Pen,paddy-unhusked,Pen:paddy-unhusked,1/1/2015,1360,1,1359.987924,-0.012075939
Pen,paddy-unhusked,Pen:paddy-unhusked,2/1/2015,1303,1,1302.062437,-0.937563192
Pen,paddy-unhusked,Pen:paddy-unhusked,3/1/2015,1360,1,1362.297648,2.297647828
Pen,paddy-unhusked,Pen:paddy-unhusked,4/1/2015,1360,2,1366.334499,6.334499368
Pen,paddy-unhusked,Pen:paddy-unhusked,5/1/2015,1360,2,1370.269481,10.26948093
Pen,paddy-unhusked,Pen:paddy-unhusked,6/1/2015,1360,2,1375.79306,15.79306044
Pen,paddy-unhusked,Pen:paddy-unhusked,7/1/2015,1359,3,1379.968203,20.96820325
Pen,paddy-unhusked,Pen:paddy-unhusked,8/1/2015,1485,3,1386.523177,-98.47682253
Pen,paddy-unhusked,Pen:paddy-unhusked,9/1/2015,1360,3,1393.078152,33.07815169
Pen,paddy-unhusked,Pen:paddy-unhusked,10/1/2015,1374,4,1397.253295,23.25329451
